,time,dong,pop,m0,m70,f0,f70,m10,m20,m30,m40,m50,m60,f10,f20,f30,f40,f50,f60
2298,5,11380530,22461.574,525.6513,1067.0193,663.4386,2016.7671,844.8807,1382.3191,1646.8917,1545.1290999999999,1636.1224,1311.0523,682.871,1755.8453,1652.7565,1613.5377,2025.1933,1605.4573
2299,5,11380551,16573.066,432.4131,815.5740000000001,357.5278,1284.3558,516.5222,1165.6526,1293.2311,1230.4498,1083.1933999999999,839.7707,483.9151,1372.1289,1358.9758,1224.0637,1419.0323,1135.9283
2300,5,11380552,23064.0338,800.1647,929.8474,621.4095,1670.4011,1005.1041,1527.5147,1452.0473,1796.4432,1690.9225,1127.3124,877.4962,1845.1162,1724.5109,2006.0016,1944.3214,1484.5516
2301,5,11380560,29855.2614,1037.809,1390.3152,1025.4662,2492.819,1379.769,1590.3047,1823.3912,2104.652,2171.9328,1466.6771,1447.243,2095.9855,1961.4931,2494.2361,2717.8663,2007.2615
2302,5,11380570,62555.3786,2361.5521,2296.6897,2254.0591,4124.8659,2247.8943,3346.1872,5563.7778,5234.8265,4138.834,2869.6131,2341.723,5272.2107,6339.6881,5346.4456,4766.0695,3528.3413
2303,5,11380580,24223.5393,677.561,965.7544,657.1508,1788.6499,1156.8412,1312.6534,1893.1823,2099.7452,1601.9639,978.0237,962.9226,1988.8283000000001,2333.0514,2262.3272,1908.8416,1291.3127
2304,5,11380590,18436.459300000002,1414.5441,593.0562,1284.5666,1077.1444,1012.6428,638.9168,1096.989,1818.0662,1214.7332000000001,610.708,910.2335,813.9899,1538.5398,1907.6369,1201.7659,865.7866
2305,5,11380600,25647.007,672.2968,1185.7429,671.4327,2073.7679,1016.2878000000001,1625.1185,1942.4329,2109.9342,1793.9005,1236.1614,893.463,2060.9144,2191.8894,2242.2288,1955.0183,1558.0062
2306,5,11380625,42865.4531,1796.0907,1752.04,1490.8571,3399.8286000000003,1706.5095000000001,2643.4372,2751.0499,3472.8264,3039.4879,1896.9003,1749.8661,3047.6403999999998,3484.6644,3619.5131,3577.5741,2811.2731
2307,5,11380631,24872.8643,705.5959,1093.0265,761.993,1867.3865,1091.7698,1453.0696,1807.2013,1953.5613,1808.7584,1224.1336,903.934,1714.6796,2016.8344,2104.9311000000002,2135.9534,1751.2673
2308,5,11380632,16299.177,514.1112,766.2666,487.0835,1347.3595,762.1999,822.764,1172.7476,1352.2606,1101.1925999999999,862.0101,581.498,959.6194,1184.5572,1279.6878,1309.8059,1157.1754
2309,5,11380640,14388.1835,300.6887,631.9444,518.4289,987.4977,440.7534,776.0442,1121.2232,1100.0778,1199.1516,702.6132,590.4745,980.1711,1291.329,1108.3123,1215.1975,902.4994
2310,5,11380650,17581.3381,557.7235,615.7965,338.2864,1032.4761,771.7884,967.5931,1614.1147,1504.4253,1399.9323,732.0253,644.1958,1287.126,1866.1877,1640.0296,1439.7628,955.776
2311,5,11380690,58366.062399999995,2890.6194,2349.0364,2487.5198,3814.3297000000002,4565.0711,2801.6166,2785.5681,4492.8878,4209.5553,2565.4904,4088.4737,3681.1754,3812.4031999999997,5670.2413,4336.9672,2977.5647
2312,5,11410520,14553.1262,487.0437,698.5685,443.7049,1150.2077,638.6681,821.0533,879.0499,1152.044,1168.934,681.0104,591.5467,964.0918,1038.8765,1219.8024,1354.2029,930.6517
2313,5,11410555,47517.2811,2088.0211,1316.1459,1917.5240000000001,2366.0699999999997,1656.4617999999998,2597.584,4328.2793,4893.9004,3585.8387999999995,1923.5214,1829.7728,4111.5461000000005,4716.4651,4407.3095,3589.1852999999996,2086.2063
2314,5,11410565,28427.6851,608.8335999999999,1069.8667,524.7111,1886.5972000000002,897.1391,1657.4658,2425.2974,2386.7781,2113.1817,1294.9439,1277.9359,3377.6809,2658.3557,2375.3603,2172.8611,1408.6559
2315,5,11410585,43710.7472,630.1273,736.3564,325.5,1264.596,747.249,6739.6143,3018.5193,1854.6191,1643.0271,955.7805000000001,1958.9513,15168.8898,3413.2127,1969.1907999999999,1920.8776,1080.467
2316,5,11410615,40788.892,727.6101,1395.9506,940.4238,2210.5208000000002,1319.612,5137.6822,2775.0646,2753.6375,2436.096,1312.9593,1418.2581,6824.3549,3364.5078,2944.7303,2673.4028,1753.7111
2317,5,11410620,27350.8657,823.1622,1265.5785,885.0294,2313.7281,1030.1178,1481.6332,1762.587,2014.699,1943.0474,1519.7114,1110.929,1926.2973,2081.6013000000003,2235.2008,2388.2458,2038.4885
2318,5,11410640,15787.4035,400.5767,905.7488,285.2872,1638.484,587.5002,929.3438,1183.1298,1115.296,1259.0674,882.2479,551.2381,1016.6496,1202.9317,1052.3018,1415.4559,1090.6892
2319,5,11410655,10587.977499999999,312.0294,481.8611,257.9188,912.4026,385.5722,476.7762,817.9514,734.5459999999999,835.8206,491.9024,413.9776,677.1712,909.5980000000001,803.3824,1002.4583,682.2045
2320,5,11410660,15734.9235,428.9327,792.4944,524.1456000000001,1253.0804,626.479,847.9211,1121.5406,1200.2701,1179.7199,871.1116,778.5623,1055.7031,1097.9789,1108.9423,1351.7726,1054.2553
2321,5,11410685,24287.8079,550.7847,1053.8061,659.4404,1921.5505,959.1534,1669.5877,1608.6642,1744.1659,1841.6189,1072.7881,1003.479,2143.6793,1743.2603,2019.8826000000001,1958.1847,1615.7456
2322,5,11410690,9270.1284,646.9652,257.9548,852.5914,499.4462,424.7196,311.4306,543.0169,865.9682,657.3226999999999,292.69440000000003,489.25829999999996,535.3441,736.3635,912.4751,549.7964999999999,415.5248
2323,5,11410700,22691.4957,639.1961,824.9626,643.6432,1508.9696,933.2071,2106.4213999999997,1414.3699,1735.4159000000002,1431.7189,872.5058,1087.9258,3078.3315,1891.0127,1570.0663,1511.4445,1030.8384
2324,5,11410710,15323.2934,784.747,611.7454,726.7894,989.748,972.3316,561.4048,837.5058,1423.8375,1069.5163,626.4899,856.3681,783.0211,1154.9299,1499.4549,1207.0665,849.3659
2325,5,11410720,31073.1428,903.143,1354.5932,1019.1718999999999,2610.3253,1122.6131,1975.9046,2283.2267,2438.9299,2216.0995000000003,1383.4944,1348.3797,2643.2739,2337.6646,2482.3959,2447.4623,1866.5128
2326,5,11440555,25134.5527,1080.3992,711.2715,2021.9735,1368.9615,779.9905,1065.8277,1944.5132,2223.6939,1706.9023,962.2825,1106.8857,1870.9218999999998,2621.7621,2280.983,1706.3116,1204.7673
2327,5,11440565,39530.9034,1433.6755,1374.0043,1348.0715,2208.0524,1233.8011999999999,2076.2203,3488.4277,3407.7432,2753.8336,1806.8148,1420.7487,3460.4305,4246.5349,3386.0847,3165.155,2009.8975
2328,5,11440585,16286.1463,447.6405,697.7729,455.0449,1162.5145,485.3157,794.1446,1443.8133,1313.0939,1145.4335,692.4763,476.0067,1213.31,1605.7027,1471.0391,1221.0511,1016.4049
2329,5,11440590,24175.337499999998,1308.9482,866.8531,1342.8785,1504.9034,1243.7759,1027.239,1765.4627,2252.1798,1610.2766,939.8116,1120.7604999999999,1244.6345999999999,2242.893,2503.1758999999997,1743.832,1114.0254
2330,5,11440600,18836.0114,320.2795,419.0631,192.1495,730.577,751.3698,3015.6542,1458.9377,1190.0908,985.5745,516.9583,694.5655,4313.6097,1443.9401,1099.8243,843.7091,586.7146
2331,5,11440610,18017.5504,533.2569,437.7683,849.5546,754.7931,847.0739,1069.5883,1422.5273,1691.2278000000001,1305.8486,597.6919,1054.0625,1693.2926,1718.0164,1889.8941,1200.5258999999999,689.2429999999999
2332,5,11440630,17458.3478,585.1729,493.4276,557.6403,1003.1152,805.242,1480.3734,1288.8858,1443.2356,1256.0295,709.7869000000001,726.1655,1586.0401,1481.23,1592.4359,1194.8614,889.2704
2333,5,11440655,27014.5744,947.9077,810.4676,567.1850000000001,1381.1167,1037.2803999999999,3058.7121,2140.5472,2187.8046,1664.9767,929.1883,921.8493,3643.9608000000003,2259.6914,2124.93,1693.0439999999999,1160.0297
2334,5,11440660,47880.3826,383.5819,1100.4458,523.4605,1669.2883,1317.9864,7538.4859,4907.3427,3987.4191,2518.3848,1245.2116,1792.2382,9061.7263,4621.8453,3110.3160000000003,2290.811,1532.0146
2335,5,11440680,16736.7274,376.7009,469.5247,378.32439999999997,744.2488999999999,182.1693,1453.5646,1975.232,1490.7287000000001,1027.0361,673.6738,379.8283,2045.5299,2141.2844,1285.3543,1018.3000000000001,799.2684
2336,5,11440690,21756.8156,534.7981,753.8052,491.3536,1418.0127,621.9534,1659.3875,2229.9347000000002,1717.8999,1402.7892,747.0465,667.8245,2226.4253,2464.8076,2063.0251,1449.5424,985.2677
2337,5,11440700,17052.8193,616.2651999999999,637.3514,442.1434,1231.2898,686.5861,952.2449,1395.1704,1399.9913,1294.7028,643.5274000000001,627.5324,1419.0563,1674.0469,1533.7584,1440.9695,811.3552
2338,5,11440710,16730.1504,265.0432,504.77909999999997,287.8124,919.5072,386.97180000000003,1441.613,1824.5307,1387.7667000000001,890.6898,492.7798,425.0969,2420.1619,1981.3220000000001,1342.5103,1185.3844,683.2321
2339,5,11440720,21410.3554,526.9222,578.1154,526.9562999999999,1228.7631,725.5883,1467.963,1985.2634,2006.175,1385.0154,717.0032,802.7333,2115.3358,2489.6683000000003,2101.5047,1599.8225,972.192
2340,5,11440730,36780.3913,975.4004,1167.3702,1081.4942,1970.156,1564.6229,2222.7173000000003,2967.1605,2900.593,2340.34,1495.3031,1523.8685,3868.7475,4156.9571,3355.7171,2829.2643,1713.4425
2341,5,11440740,40197.5302,1675.8662,1325.5491,1332.5243,2129.3124000000003,2253.2616,2157.0190000000002,2755.291,4150.2699,3229.6725,1562.2172,2243.4291,3532.8112,3249.6288,3740.236,2773.3802,1698.4782
2342,5,11470510,31267.3863,1481.0948,1030.8759,1465.0003,1522.5846999999999,2672.5387,1265.0344,1457.8301999999999,3185.9925,2495.5037,1151.3577,2516.2288,1429.6946,1644.1862,3481.104,2255.8246,1321.56
2343,5,11470520,26496.8164,886.408,1014.9239,1027.798,1689.0973,1314.8741,1557.5886,2371.1869,2031.7771,1731.8943,1200.3964,1049.5572,1899.0704,2639.1419,2167.7546,2040.2066,1475.8056
2344,5,11470530,19356.641,692.6037,784.2049,651.415,1390.6251,831.4354,1198.3814,1554.4571,1531.1801,1234.9355,877.6806,650.694,1356.5505,1879.6814,1695.6313,1544.0111,1195.1841
2345,5,11470540,20900.1184,667.489,709.5788,651.0344,1235.813,1700.8691,1296.8862,1226.0806,1605.3201999999999,1650.0951,768.8405,1457.5355,1317.268,1431.0203000000001,1822.1345999999999,1902.4822,1071.2621
2346,5,11470550,42496.2361,2017.2104,1502.4609,1813.3148,2272.3352,4823.1625,1470.106,1404.5793,3888.6382,3188.2905,1380.8627999999999,4074.4136,1853.1904000000002,1828.71,5083.3003,3055.5369,1736.7394
2347,5,11470560,16551.6417,671.3886,841.3716,457.9862,1547.0517,600.5894,728.5785000000001,1326.3965,1424.1258,1206.5982,953.1471,494.84000000000003,1049.4612,1210.7649,1126.5353,1226.9066,1128.9952
2348,5,11470570,12063.716,560.4451,641.5332999999999,603.5952,825.5815,551.0885,486.1543,797.1504,1049.739,873.4901,516.3646,601.1038,571.5932,866.7785,946.1967,911.0124,747.5961
2349,5,11470580,13589.1558,466.9642,713.5232,425.2153,940.4698,511.53749999999997,769.5501,1015.6562,1144.2254,1106.4988,941.4816,466.0767,750.3126,996.1034000000001,978.6672,938.7794,961.5049
2350,5,11470590,13900.7636,959.2632,592.5106,807.3803,996.4614,724.8939,609.9848,844.9476999999999,1091.9750999999999,852.1287,628.6176,773.8243,594.965,926.1798,1152.3704,906.5435,907.0317
2351,5,11470600,11973.7252,563.9026,527.2677,324.2154,871.1417,528.8344,689.1206,856.0409,968.1102999999999,798.907,602.6908,338.13960000000003,726.3734000000001,939.9934,920.2269,896.1813,820.5633
2352,5,11470610,4562.4649,168.427,194.708,58.882999999999996,303.5301,197.5707,187.5222,356.92240000000004,401.8405,369.875,211.0657,128.378,194.0793,362.55989999999997,406.671,439.288,349.876
2353,5,11470611,15551.2057,629.4883,835.0376,608.85,1305.6327,595.7277,728.4144,1159.5609,1222.0855999999999,1137.0910000000001,854.8525,595.5455,815.7203,1130.4446,970.6442,1226.7479,1253.2839999999999
2354,5,11470620,15264.0597,738.3475999999999,581.393,661.3765,897.7885,1220.1043,698.5277,701.4709,1408.4801,1098.8387,583.5238,1218.4243999999999,688.6454,844.9242,1573.925,1096.4102,709.4844
2355,5,11470630,16216.8213,670.6641,595.4572000000001,690.7426,846.6362,1579.7458000000001,715.2609,736.2883,1292.671,1179.2691,622.2465,1429.7669,868.3413,811.6323,1659.5602000000001,1263.3093,719.4585999999999
2356,5,11470640,45171.1598,1959.5157,1843.4462,1871.9363,3179.7713,2719.9177,2136.0931,2666.4691,3655.4945,3411.8369000000002,2072.2295,2563.0869000000002,2517.9723,3216.2429,3712.4681,3817.2607,2682.0128
2357,5,11470650,37676.4593,1776.9577,1471.6861,1377.6766,2638.9585,1539.7508,2433.3289,2826.4372,3189.9853,2713.3217,1673.5198,1483.6645,2957.1435,2905.5984,2938.8728,2888.9897,2097.8769
2358,5,11470670,20594.2916,1015.4973,749.7348,905.9783,1240.8364,1746.2036,753.6365,887.7599,1829.2068,1485.0482,819.7305,1668.1775,982.7494,1261.9798,2371.008,1537.5598,1038.6568
2359,5,11470680,21997.4328,987.566,988.7316,901.5858,1842.66,1653.9683,928.3837,1006.9231,1689.9396,1641.1646,952.1762,1527.1683,876.9823,1215.8259,2220.2861,1766.8188,1206.9091
2360,5,11500510,33769.6727,1837.964,957.1083,1382.8508,1521.6458,1708.8789,1404.8915,3067.8541,3320.5476,2016.9852,1214.2658000000001,1652.0717,2167.7177,3884.8273,3163.0912,2083.9361,1486.9967
2361,5,11500520,22223.3825,459.5491,766.1427,563.7581,1255.4881,548.9835,1537.8068,2667.5623,1967.4598,1310.7763,842.525,467.105,2177.1955,3262.1659,1749.799,1308.2869,1003.6908999999999
2362,5,11500530,16666.7451,627.8864,669.5,547.0613,1163.1223,826.4175,1007.0553,1356.4629,1381.737,994.4402,795.1593,655.737,990.0469,1662.5144,1324.8062,1308.9759999999999,1019.4244
2363,5,11500535,37907.1911,1135.2444,2244.1742,1132.6126,3163.3741,1542.9474,2029.0069,3037.9888,3012.6104,2434.4309,2004.0035,1548.0566999999999,2687.6128,3381.9928,3059.6516,2598.838,2270.1957
2364,5,11500540,49691.3103,1523.5959,2077.7236,1325.7671,3326.909,1166.2834,3811.1161,5090.9749,4002.8759,3266.8826,2040.5832,954.7358,4958.4738,4848.1685,3872.5884,3440.4526,2842.6737000000003
2365,5,11500550,13777.7099,562.5664,542.7374,470.0858,1058.608,528.13,845.4972,945.6453,1143.1219,921.1432,558.498,537.9127,941.5642,1102.5262,1189.1706000000001,1117.7613,920.1955
2366,5,11500560,19495.8714,697.4942,886.4171,667.1037,1576.3029,815.4021,1046.3974,1467.97,1466.5455,1277.8454,984.9343,763.4788,1448.6779,1600.1201,1630.8564999999999,1379.98,1346.2283
2367,5,11500570,19683.869,875.4673,904.0776999999999,926.8597,1491.5721,795.5983,1148.0563,1514.2423000000001,1550.787,1210.1882,815.2280000000001,777.0533,1312.3738,1509.3219,1668.3104,1551.7708,1244.9438
2368,5,11500590,32003.9017,1292.2355,1157.2183,1071.4315,2331.5315,1200.2192,2276.4414,2999.7332,2624.1974999999998,1929.1067,1257.1369,921.0804,2870.1027,3158.5585,2487.0137,2208.5275,1727.3285
2369,5,11500591,22585.8939,511.3643,826.7879,592.4531,1328.9204,603.6672,1713.8061,2364.7944,1911.1053,1255.7552,990.3371,600.7539,2405.2606,2677.823,1580.0643,1448.3432,1279.1916
2370,5,11500593,41594.6688,2389.1433,1607.4437,1941.7882,2501.8505999999998,2027.9765,2454.6286999999998,3317.4997,3761.1335,2678.7306,1603.6254,1753.8869,2949.8573,3449.0764,3739.1742999999997,2729.1318,2152.0516
2371,5,11500603,35368.1013,1202.8494,1027.102,941.9426,1487.9118,1123.2047,2535.5231,4139.621700000001,3159.1641,2325.7275,1420.5389,912.3574,3678.3593,4735.9838,2604.7739,2016.4434999999999,1492.0302
2372,5,11500604,14029.7877,182.0017,1263.505,289.5162,1906.7577999999999,174.712,586.8851,1210.3613,943.5476,813.5784,942.4331,279.4728,792.2715,1401.2705,917.7774,849.5174999999999,1155.5909
2373,5,11500605,13071.3733,262.661,695.3827,223.8281,1252.5006,156.60999999999999,550.0321,1581.6837,1136.7122,853.2225000000001,663.7339,170.8244,773.7093,1770.011,848.5031,858.1447000000001,889.9382
2374,5,11500611,33902.8993,1738.4792,1110.5142,1661.4201,2249.6104,2118.7246999999998,1764.8114,1790.5342,2821.4361,2576.8928,1183.0509,2329.2335,2093.6817,2076.7682,3186.097,2529.9215,1709.7855
2375,5,11500615,33137.5849,1492.0611000000001,1175.8790999999999,1234.4506,2129.7634,2002.2053,1664.9614000000001,2187.6722,2970.9637000000002,2221.1378,1262.0665,1934.9501,2274.6198,2611.3442,3089.1378999999997,2208.364,1615.5532
2376,5,11500620,36537.7651,2628.213,1263.2118,2397.2602,2033.094,1432.057,2156.0873,3040.2265,3659.1527,2626.3857000000003,1743.94,1297.6254,2402.7438,2741.0434,3023.0002,2148.2201999999997,1545.4182
2377,5,11500630,35283.4426,2004.344,1411.9075,2213.073,2432.45,1657.9634,1608.6289,2656.1967,2967.0516000000002,2431.2921,1569.4734,1665.7627,1653.7936,2833.0742,2968.9304,2282.3848,1995.8781999999999
2378,5,11500640,26900.2944,726.1545,1405.2388,558.679,2144.0165,754.2357000000001,1503.0185999999999,2702.5290999999997,2501.515,2051.3402,1504.9867,555.2482,1909.7241,2511.5232,1921.5791,1896.4193,1694.2085
2379,5,11500641,15463.4571,526.879,770.9153,446.29589999999996,1308.4847,594.3332,719.9184,1287.1669,1339.0224,1178.4983,782.7513,464.0809,745.7697,1341.5275,1242.8448,1159.9626,873.0904
2380,5,11530510,32704.4091,1596.938,1032.2862,1935.4626,1656.7974,1493.7167,1534.6571,2673.3769,3064.9903,2247.0265,1173.3435,1539.577,1905.1577,3032.8794000000003,3328.5313,2123.7366,1456.2258
2381,5,11530520,17334.0481,954.0402,611.2806,1022.3278,920.7392,858.8119,766.043,1396.5627,1512.6761,1173.4778999999999,736.3885,845.1865,883.3789,1551.6042,1510.7741,1072.5372,959.9481999999999
2382,5,11530530,32043.2169,659.3053,1545.4657,924.1315000000001,2280.6012,814.5838,1598.3728,2693.0407999999998,2767.5358,3022.605,2103.1655,989.5880999999999,1952.191,2716.1633,2517.8826,2941.1299,2166.0954
2383,5,11530540,27157.7075,651.2601,871.5718,653.8132,1404.0158,559.8745,2342.1003,3357.7976,2870.9991,2112.2614,1114.7596,494.5615,2528.7380000000003,2598.2089,2143.3837,1601.4405,1301.9704
2384,5,11530550,17804.5439,385.4299,925.6137,414.7939,1302.365,416.7895,919.6645,1505.5443,1607.2044,1607.5889,1101.589,443.03679999999997,1018.1761,1432.4296,1391.1100999999999,1668.7853,1254.6973
2385,5,11530560,32150.2585,1237.3531,1151.763,980.2835,2002.6162,767.6603,2294.1647,3238.7062,2750.1674,2319.5436,1457.5595,776.3702,3168.1351,3223.82,2335.4555,2282.8474,1630.1962
2386,5,11530595,10515.1273,97.4215,301.7595,114.5343,570.5285,95.56060000000001,1092.2281,1380.9828,1084.1995,908.9612,560.6553,104.6347,1202.7440000000001,824.7918999999999,732.4629,735.8533,506.4471
2387,5,11530720,24388.385,646.0634,1194.644,843.5624,1572.3064,1106.3865,1496.1214,2078.5039,1930.4526,1803.7767000000001,1222.3275,1181.3849,1577.8371,1987.8771,1746.3039999999999,2011.9759,1477.9104
2388,5,11530730,18477.4645,930.4938,901.4502,847.3493,1381.6087,949.2425000000001,873.7839,1229.0352,1319.3793,1385.2257,959.2772,827.94,1005.4257,1093.3389,1469.2233999999999,1544.0194999999999,1097.0401
2389,5,11530740,30316.0565,1054.0245,1499.4024,915.1923,2409.4498,1110.8087,1540.3178,2524.3995999999997,2384.5101,2392.3755,1654.9789,1081.7413,1776.9763,2560.8484,2171.1366,2338.9409,2006.9397
2390,5,11530750,28226.6316,1040.999,1426.1,691.6502,2171.7688,1054.609,1390.8541,2514.1564,2199.5592,1985.5044,1432.2603,868.2844,1735.4549,2710.1379,2326.8812,2304.754,1959.2065
2391,5,11530760,20562.6131,860.3875,1064.9071999999999,855.3842,1495.5413,820.8952,947.8186000000001,1496.829,1799.9465,1605.6234,1027.8865,858.4826,1106.4419,1486.0181,1620.8852,1644.2507,1494.7981
2392,5,11530770,20950.739,583.415,964.1668,649.4035,1359.7622000000001,620.7264,1502.8504,1936.578,1524.5692,1318.7924,941.5951,687.1453,2201.2086,2060.3483,1448.9144,1592.9317,1247.1979000000001
2393,5,11530780,55176.7347,3549.4351,2159.1273,3360.5755,3845.6521,2650.3642,2619.9587,3721.3882,4733.6899,3473.015,2291.7575,2933.2618,2924.4372,4519.0282,4714.1618,3833.6795,3051.7718999999997
2394,5,11530790,22354.7018,656.0736,912.8803,913.2667,1659.2619,988.7834,1256.5331,1461.8249,1782.2749000000001,1486.9909,1263.5401,1044.134,1185.5029,1774.612,1865.6577,1969.4198000000001,1543.3258
2395,5,11545510,38722.7033,526.9001,943.385,604.6894,1339.4452,611.2971,4557.377,5852.1605,3822.2290000000003,3133.0733,1714.9668,612.5237999999999,4903.4046,4003.6834,2458.5931,1861.2618,1475.4464
2396,5,11545610,42561.5912,1466.0137,1359.9094,1187.7233,2107.6841,940.9884,3716.201,5213.0697,3923.6686,2722.3101,1873.5164,873.6539,4050.0882,4721.9801,3029.2008,2604.4788,2129.9014
2397,5,11545620,14302.4929,288.4331,598.5599,270.04879999999997,967.5823,345.7889,930.6024,1289.3143,1226.0513,1078.4379,864.5909,379.6097,983.4681,1368.9611,935.0208,1174.9132,975.9012
2398,5,11545630,18132.948,477.7713,825.2399,259.0848,1239.5328,406.5774,1204.2582,1617.8391,1380.3482,1423.7326,1053.4607,341.466,1631.0795,1584.7476,1338.9872,1408.6602,1272.7002
2399,5,11545640,12341.4267,176.8598,557.2658,273.1594,896.4901,282.3368,668.6845999999999,1177.6931,934.5066,1121.8894,716.0658,297.3007,820.4928,1055.19,880.2309,1178.6494,905.0723
2400,5,11545670,27168.6536,898.2157,1112.37,917.7427,1809.458,921.1464,1683.9873,2554.6541,2357.367,2057.4149,1329.6456,980.2255,1841.9987999999998,2335.9149,1957.6806,2140.5463,1593.3732
2401,5,11545680,16961.2974,714.3495,856.7352,768.1187,1306.3976,988.9657000000001,697.5079000000001,970.2475,1268.7065,1185.8294,894.3252,936.7773,763.2107,1118.4362,1500.0637,1494.5066,1082.8363
2402,5,11545690,8701.2529,272.8021,432.31309999999996,215.9019,693.7553,281.4093,353.4576,746.9606,777.7895,769.7979,568.4633,286.7636,475.5792,672.7595,598.4668,693.2204,602.8886
2403,5,11545700,12431.1431,484.8318,644.1273,389.3864,1016.9967,466.1464,663.2981,863.067,970.253,890.897,639.6039,537.2764999999999,595.173,860.3183,902.9406,1046.4956,875.8358000000001
2404,5,11545710,11575.1734,318.8148,601.7985,245.0924,961.8226999999999,382.066,640.8372,812.0104,911.4911,938.9885,647.3106,479.9893,668.0019,762.2376,852.4241000000001,1024.7774,781.306
2405,5,11560515,20095.5872,556.4793999999999,863.398,432.5437,1139.1079,407.693,1560.5765,2056.1,1707.6022,1584.8624,1045.5869,394.628,1986.1817,1976.0629000000001,1368.8086,1440.7943,1142.528
2406,5,11560535,36405.7477,690.1177,1025.5688,995.9517000000001,1282.8962000000001,760.3019,3633.4512,5124.6677,3002.5585,2403.1039,1476.7307,672.2134,5215.9786,4623.7085,2284.2281000000003,1712.3948,1201.5726
2407,5,11560540,57836.3152,2058.7639,2394.2276,1994.2364,3441.0474,2096.7132,2640.6651,5420.4349,6556.6347000000005,5508.9805,2753.6954,1990.7742,3357.6099000000004,5205.772,5377.3937,3980.736,2566.7163
2408,5,11560550,22893.9003,765.3624,780.7456999999999,489.14889999999997,1308.0662,592.3205,1795.2368,2581.6144,1893.7479,1539.342,899.485,433.88009999999997,2203.2834,2859.5803,1814.9108,1425.1714,1092.5005
2409,5,11560560,41460.0364,1498.8939,1493.7730999999999,1533.9261,1942.2749000000001,1261.4804,2884.8483,4556.275,3447.9301,2451.4112,1491.5788,1322.4277,4464.0583,5069.1877,3232.0376,2353.5675,1719.3529
2410,5,11560585,17726.5923,372.842,736.7645,609.4095,1213.8921,390.60360000000003,1180.0736,1615.9933,1470.7214,1294.0268,970.2207,370.3057,1356.1916,1901.9549,1360.348,1393.5099,1097.5746
2411,5,11560605,33326.618,1554.4159,1390.355,1436.2924,1943.8587,1432.9563,1614.633,2978.2133,3380.4997,2359.4588,1358.8696,1134.2936,1887.8123,3380.9863,3143.3861,2163.0187,1519.4272
2412,5,11560610,19960.649,849.8584,625.2162,684.6828,1021.7922,603.4094,1314.705,2210.0191,1809.9265,1265.3302,706.158,504.9835,1869.6363,2513.5956,1765.9959,1087.9611,835.7151
2413,5,11560620,23472.485099999998,669.9335,726.9947,644.1016,849.8481,753.4605,1575.9959999999999,2891.3241,2068.3709,1727.8441,1041.0653,614.428,2143.1961,3165.5797000000002,1864.5931,1383.7175,987.8882
2414,5,11560630,20178.1198,355.5715,866.0576,428.8609,1432.7674,576.7078,1789.899,2090.9048,1581.4147,1371.3866,1013.1346,508.6845,1979.1933,1920.5168,1414.5394000000001,1321.3652,1244.2977
2415,5,11560650,15615.1554,581.053,679.1946,551.8098,1077.5398,607.25,894.0785000000001,1237.1058,1320.4302,1142.6271,899.6865,524.5219,1069.3241,1260.7483,1179.305,1218.6746,1019.2293
2416,5,11560660,7034.6982,119.5358,399.28950000000003,170.9203,530.7353,184.794,379.0831,535.9863,601.2844,536.4856,404.6423,262.6456,428.07710000000003,592.4783,600.9008,579.7795,593.1816
2417,5,11560670,9628.2265,200.1295,365.0591,312.7663,642.7574999999999,377.7055,417.0795,743.0491,899.5718,734.6183,522.309,308.5769,551.4315,726.6155,824.3021,813.0959,701.939
2418,5,11560680,23913.5025,798.9112,890.2755,1024.9644,1656.9175,919.3938,1417.1147,1994.7748,2073.3278,1668.602,1222.2016999999998,833.3398,1662.825,2178.757,2059.7424,1803.1087,1480.3946
2419,5,11560690,17096.6796,747.5502,575.6234,828.2484000000001,922.0376,791.8795,1093.1738,1396.7843,1349.5405,1209.0122999999999,793.4841,816.1209,1146.415,1542.1434,1567.6974,1302.5066,842.0323
2420,5,11560700,14200.4978,221.8964,641.3974,330.4507,1123.2502,384.6179,804.9174,1102.7054,1235.5214,1282.4508,860.2621,355.20529999999997,969.1301,1033.9958,1212.3253,1372.7587,1024.7477000000001
2421,5,11560710,17069.8647,344.8891,715.3649,208.2686,1099.3323,346.5965,958.5163,1587.8685,1535.5836,1616.8821,1067.2719,251.80610000000001,1128.8136,1439.1095,1449.0306,1821.2537,1387.5686
2422,5,11560720,22798.3391,293.4894,1056.2434,382.9306,1540.6179,521.5962,1364.0653,2067.5683,1932.0712,2047.0437,1486.2221,483.9237,1506.2512,2064.5018,1743.9522,2087.3616,1663.7292
2423,5,11590510,34735.718,912.4511,1158.1289,722.5306,1804.8802,975.2559,4855.0288,3871.0906999999997,2592.1803,2166.3691,1305.0641,832.5306,4352.6604,2993.0341,1946.0226,1935.3782999999999,1490.4527
2424,5,11590520,16326.2716,170.6113,672.5422,193.7623,983.2587,350.4291,1774.9226,1644.5388,1294.6246,1380.9306000000001,988.0555,386.9676,1875.152,1286.2886,916.8756999999999,1042.699,972.9417
2425,5,11590530,50987.092,1595.2402,1893.4298000000001,1688.1066,3309.3784,2163.1274,6786.2848,3261.3822,3295.3289,2978.1356,1742.8383000000001,2041.7521,6887.4832,3311.5811,3549.2297,3303.2843,2562.467
